0.000000,-0.305591
0.000500,-0.279898
0.001000,-0.249557
0.001500,-0.202582
0.002000,-0.165266
0.002500,-0.125127
0.003000,-0.115951
0.003500,-0.091759
0.004000,-0.077746
0.004500,-0.065523
0.005000,-0.043203
0.005500,-0.018233
0.006000,0.003020
0.006500,0.018236
0.007000,0.014670
0.007500,-0.006480
0.008000,-0.023033
0.008500,-0.031403
0.009000,-0.048872
0.009500,-0.078068
0.010000,-0.055068
0.010500,-0.000820
0.011000,0.042049
0.011499,0.058274
0.011999,0.064789
0.012499,0.069608
0.012999,0.079089
0.013499,0.081942
0.013999,0.079185
0.014499,0.064010
0.014999,0.044059
0.015499,0.018696
0.015999,0.010784
0.016499,-0.000161
0.016999,-0.015901
0.017499,-0.060242
0.017999,-0.113674
0.018499,-0.167107
0.018999,-0.218721
0.019499,-0.247082
0.019999,-0.268776
0.020499,-0.290469
0.020999,-0.312301
0.021499,-0.338603
0.021999,-0.398938
0.022499,-0.452371
0.022999,-0.467410
0.023499,-0.460647
0.023999,-0.453488
0.024499,-0.442726
0.024999,-0.417352
0.025499,-0.384347
0.025999,-0.343583
0.026499,-0.289594
0.026999,-0.264087
0.027499,-0.239775
0.027999,-0.232616
0.028499,-0.224942
0.028999,-0.209639
0.029499,-0.185069
0.029999,-0.169938
0.030499,-0.149200
0.030999,-0.140243
0.031499,-0.148657
0.031999,-0.165444
0.032499,-0.168845
0.032999,-0.169287
0.033498,-0.173990
0.033998,-0.189132
0.034498,-0.213251
0.034998,-0.265093
0.035498,-0.289676
0.035998,-0.300621
0.036498,-0.311566
0.036998,-0.322259
0.037498,-0.326113
0.037998,-0.334120
0.038498,-0.363074
0.038998,-0.398942
0.039498,-0.431298
0.039998,-0.460128
0.040498,-0.488939
0.040998,-0.517750
0.041498,-0.543139
0.041998,-0.551316
0.042498,-0.541402
0.042998,-0.523595
0.043498,-0.529952
0.043998,-0.547626
0.044498,-0.565746
0.044998,-0.583866
0.045498,-0.581677
0.045998,-0.567868
0.046498,-0.532452
0.046998,-0.534501
0.047498,-0.545136
0.047998,-0.545757
0.048498,-0.549319
0.048998,-0.559914
0.049498,-0.587786
0.049998,-0.586312
0.050498,-0.555218
0.050998,-0.497371
0.051498,-0.452835
0.051998,-0.427088
0.052498,-0.408846
0.052998,-0.364530
0.053498,-0.309003
0.053998,-0.250746
0.054498,-0.207494
0.054998,-0.176200
0.055497,-0.163090
0.055997,-0.163201
0.056497,-0.162636
0.056997,-0.154074
0.057497,-0.133018
0.057997,-0.117748
0.058497,-0.097643
0.058997,-0.090048
0.059497,-0.080586
0.059997,-0.080698
0.060497,-0.080809
0.060997,-0.079574
0.061497,-0.071989
0.061997,-0.084327
0.062497,-0.082588
0.062997,-0.094813
0.063497,-0.115313
0.063997,-0.126642
0.064497,-0.140448
0.064997,-0.147076
0.065497,-0.150026
0.065997,-0.181623
0.066497,-0.277288
0.066997,-0.340901
0.067497,-0.383576
0.067997,-0.405285
0.068497,-0.430542
0.068997,-0.459335
0.069497,-0.488146
0.069997,-0.485483
0.070497,-0.422092
0.070997,-0.383696
0.071497,-0.350958
0.071997,-0.325939
0.072497,-0.315265
0.072997,-0.307523
0.073497,-0.286056
0.073997,-0.272358
0.074497,-0.272085
0.074997,-0.265128
0.075497,-0.261402
0.075997,-0.254243
0.076497,-0.247084
0.076997,-0.239688
0.077496,-0.228377
0.077996,-0.212154
0.078496,-0.220537
0.078996,-0.242917
0.079496,-0.275087
0.079996,-0.303453
0.080496,-0.321947
0.080996,-0.351102
0.081496,-0.393891
0.081996,-0.419147
0.082496,-0.462065
0.082996,-0.466465
0.083496,-0.463079
0.083996,-0.463128
0.084496,-0.463240
0.084996,-0.463351
0.085496,-0.449134
0.085996,-0.434665
0.086496,-0.412896
0.086996,-0.391213
0.087496,-0.384011
0.087996,-0.373259
0.088496,-0.366166
0.088996,-0.362576
0.089496,-0.355254
0.089996,-0.341484
0.090496,-0.353263
0.090996,-0.399467
0.091496,-0.406773
0.091996,-0.403254
0.092496,-0.399734
0.092996,-0.396162
0.093496,-0.385229
0.093996,-0.363127
0.094496,-0.326854
0.094996,-0.301960
0.095496,-0.290817
0.095996,-0.272678
0.096496,-0.254540
0.096996,-0.236642
0.097496,-0.220605
0.097996,-0.186140
0.098496,-0.176609
0.098996,-0.180966
0.099495,-0.191911
0.099995,-0.202856
0.100495,-0.213533
0.100995,-0.220876
0.101495,-0.228469
0.101995,-0.239880
0.102495,-0.260059
0.102995,-0.312412
0.103495,-0.337255
0.103995,-0.348289
0.104495,-0.362826
0.104995,-0.377465
0.105495,-0.399003
0.105995,-0.395618
0.106495,-0.410133
0.106995,-0.413873
0.107495,-0.428410
0.107995,-0.432193
0.108495,-0.435925
0.108995,-0.443241
0.109495,-0.461252
0.109995,-0.461666
0.110495,-0.451041
0.110995,-0.440232
0.111495,-0.429423
0.111995,-0.418614
0.112495,-0.407762
0.112995,-0.382300
0.113495,-0.359885
0.113995,-0.307835
0.114495,-0.245348
0.114995,-0.191488
0.115495,-0.156599
0.115995,-0.138461
0.116495,-0.119530
0.116995,-0.095313
0.117495,-0.082624
0.117995,-0.083619
0.118495,-0.096047
0.118995,-0.142063
0.119495,-0.153008
0.119995,-0.164618
0.120495,-0.183045
0.120995,-0.204180
0.121494,-0.222044
0.121994,-0.281207
0.122494,-0.315525
0.122994,-0.307648
0.123494,-0.282319
0.123994,-0.260294
0.124494,-0.235029
0.124994,-0.211296
0.125494,-0.164463
0.125994,-0.125091
0.126494,-0.067348
0.126994,-0.046026
0.127494,-0.028405
0.127994,-0.016072
0.128494,-0.017242
0.128994,-0.026134
0.129494,-0.048134
0.129994,-0.096660
0.130494,-0.159511
0.130994,-0.211349
0.131494,-0.243254
0.131994,-0.268317
0.132494,-0.290175
0.132994,-0.315432
0.133494,-0.340195
0.133994,-0.347984
0.134494,-0.373296
0.134994,-0.402073
0.135494,-0.423766
0.135994,-0.427555
0.136494,-0.427683
0.136994,-0.434993
0.137494,-0.424317
0.137994,-0.409854
0.138494,-0.391590
0.138994,-0.358599
0.139494,-0.322090
0.139994,-0.289513
0.140494,-0.263191
