#,#,#,66,66,66,66,66,66,66,66,66,69,70,
#,#,#,Ra (Gaussian filter  0.03 in),Rp (Gaussian filter  0.03 in),Rsk (Gaussian filter  0.03 in),Rz (Gaussian filter  0.03 in),Rq (Gaussian filter  0.03 in),Rt (Gaussian filter  0.03 in),Rv (Gaussian filter  0.03 in),Rc (Gaussian filter  0.03 in  ISO 4287 w/o amendment 2),Rmr (Rz/4) (c = Rz/4 µin under the ref  5%  Gaussian filter  0.03 in),Name of the studiable,Length,
#,#,#,µin,µin,<no unit>,µin,µin,µin,µin,µin,%,<no unit>,in,
2026/06/11,08:34:13,C:\Users\THP\Desktop\35mm Sleeve Database\10\TH_Template_10_2025 --- 10_1.mnt,10.75866618,31.84992372,-0.4445436924,76.8475237,13.55560039,92.86255426,44.99759998,32.21675211,49.76045883,10_1,0.1966423706,
2026/06/11,08:34:15,C:\Users\THP\Desktop\35mm Sleeve Database\10\TH_Template_10_2025 --- 10_2.mnt,11.37063662,40.22983224,-0.4371238326,89.28467004,14.47932455,102.7552038,49.05483781,34.27456178,57.26534041,10_2,0.1966526921,
2026/06/11,08:34:18,C:\Users\THP\Desktop\35mm Sleeve Database\10\TH_Template_10_2025 --- 10_3.mnt,11.66455603,39.4595545,-0.3760324761,85.173,14.84459349,108.5851171,45.7134455,31.97754344,50.80821965,10_3,0.1966584344,
2026/06/11,08:34:20,C:\Users\THP\Desktop\35mm Sleeve Database\10\TH_Template_10_2025 --- 10_4.mnt,10.3379284,37.45344874,-0.4541032284,84.33282757,13.08323843,112.3844242,46.87937883,29.49640285,59.42440358,10_4,0.1966674839,
