0.000000,0.157544
0.000500,0.164678
0.001000,0.160830
0.001500,0.149692
0.002000,0.131376
0.002500,0.123465
0.003000,0.122897
0.003500,0.136774
0.003999,0.151084
0.004499,0.169016
0.004999,0.187017
0.005499,0.197680
0.005999,0.215586
0.006499,0.218882
0.006999,0.222115
0.007499,0.217916
0.007999,0.185160
0.008499,0.134848
0.008999,0.077620
0.009499,0.036932
0.009999,0.030665
0.010499,0.036911
0.010999,0.047310
0.011498,0.078889
0.011998,0.108198
0.012498,0.123022
0.012998,0.116037
0.013498,0.115449
0.013998,0.108058
0.014498,0.096940
0.014998,0.089172
0.015498,0.060892
0.015998,0.045266
0.016498,0.054376
0.016998,0.089552
0.017498,0.108328
0.017998,0.119212
0.018498,0.129839
0.018997,0.147644
0.019497,0.169274
0.019997,0.190977
0.020497,0.216405
0.020997,0.245221
0.021497,0.255534
0.021997,0.251394
0.022497,0.240092
0.022997,0.225237
0.023497,0.210473
0.023997,0.217379
0.024497,0.216879
0.024997,0.194833
0.025497,0.187182
0.025997,0.186793
0.026496,0.186438
0.026996,0.186084
0.027496,0.193003
0.027996,0.196308
0.028496,0.195957
0.028996,0.191967
0.029496,0.206214
0.029996,0.216793
0.030496,0.220089
0.030996,0.223318
0.031496,0.219351
0.031996,0.218915
0.032496,0.207601
0.032996,0.174845
0.033495,0.159818
0.033995,0.155658
0.034495,0.155242
0.034995,0.154887
0.035495,0.147386
0.035995,0.146886
0.036495,0.150108
0.036995,0.142689
0.037495,0.135064
0.037995,0.138089
0.038495,0.137820
0.038995,0.144604
0.039495,0.165999
0.039995,0.187702
0.040495,0.205710
0.040994,0.220020
0.041494,0.234329
0.041994,0.248569
0.042494,0.259281
0.042994,0.273590
0.043494,0.287404
0.043994,0.287049
0.044494,0.286573
0.044994,0.282694
0.045494,0.282456
0.045994,0.285752
0.046494,0.288922
0.046994,0.288818
0.047494,0.295505
0.047994,0.295150
0.048493,0.294132
0.048993,0.275677
0.049493,0.257302
0.049993,0.242446
0.050493,0.227512
0.050993,0.205441
0.051493,0.172685
0.051993,0.150529
0.052493,0.121468
0.052993,0.113192
0.053493,0.119666
0.053993,0.130182
0.054493,0.140809
0.054993,0.158646
0.055493,0.187613
0.055992,0.198322
0.056492,0.201617
0.056992,0.201248
0.057492,0.182793
0.057992,0.175099
0.058492,0.167474
0.058992,0.156272
0.059492,0.145027
0.059992,0.116206
0.060492,0.069877
0.060992,0.049984
0.061492,0.034921
0.061992,0.037067
0.062492,0.047239
0.062992,0.057867
0.063491,0.078972
0.063991,0.104218
0.064491,0.118928
0.064991,0.122561
0.065491,0.115257
0.065991,0.111144
0.066491,0.107149
0.066991,0.110187
0.067491,0.117019
0.067991,0.134673
0.068491,0.152674
0.068991,0.167049
0.069491,0.166874
0.069991,0.155763
0.070491,0.137428
0.070990,0.115468
0.071490,0.107376
0.071990,0.099751
0.072490,0.099119
0.072990,0.084819
0.073490,0.076875
0.073990,0.083146
0.074490,0.093611
0.074990,0.111315
0.075490,0.136483
0.075990,0.161899
0.076490,0.169116
0.076990,0.161658
0.077490,0.172023
0.077990,0.171782
0.078489,0.175040
0.078989,0.181963
0.079489,0.192567
0.079989,0.210517
0.080489,0.221022
0.080989,0.216902
0.081489,0.194856
0.081989,0.190832
0.082489,0.190466
0.082989,0.190111
0.083489,0.189757
0.083989,0.185774
0.084489,0.174566
0.084989,0.152622
0.085488,0.137638
0.085988,0.129841
0.086488,0.125750
0.086988,0.118226
0.087488,0.110601
0.087988,0.120608
0.088488,0.127675
0.088988,0.145375
0.089488,0.167002
0.089988,0.188706
0.090488,0.203044
0.090988,0.217379
0.091488,0.235176
0.091988,0.238306
0.092488,0.230637
0.092987,0.219651
0.093487,0.241176
0.093987,0.251803
0.094487,0.262431
0.094987,0.273163
0.095487,0.286732
0.095987,0.278662
0.096487,0.255155
0.096987,0.191309
0.097487,0.144358
0.097987,0.128819
0.098487,0.113964
0.098987,0.102600
0.099487,0.098336
0.099987,0.097841
0.100486,0.087018
0.100986,0.041655
0.101486,-0.015105
0.101986,-0.069311
0.102486,-0.104290
0.102986,-0.111672
0.103486,-0.096295
0.103986,-0.068408
0.104486,-0.018995
0.104986,0.032706
0.105486,0.077316
0.105986,0.085977
0.106486,0.092934
0.106986,0.103413
0.107486,0.124713
0.107985,0.153642
0.108485,0.175473
0.108985,0.186199
0.109485,0.200483
0.109985,0.203772
0.110485,0.203411
0.110985,0.199409
0.111485,0.166653
0.111985,0.130391
0.112485,0.129080
0.112985,0.128725
0.113485,0.142640
0.113985,0.142599
0.114485,0.135131
0.114985,0.131047
0.115484,0.127052
0.115984,0.116006
0.116484,0.125937
0.116984,0.136565
0.117484,0.147192
0.117984,0.161429
0.118484,0.175738
0.118984,0.193707
0.119484,0.219109
0.119984,0.244396
0.120484,0.262040
0.120984,0.264965
0.121484,0.253950
0.121984,0.253596
0.122484,0.253013
0.122983,0.241648
0.123483,0.223261
0.123983,0.211978
0.124483,0.193523
0.124983,0.185876
0.125483,0.181863
0.125983,0.181485
0.126483,0.181130
0.126983,0.180775
0.127483,0.180421
0.127983,0.190972
0.128483,0.197939
0.128983,0.204887
0.129483,0.208183
0.129983,0.211479
0.130482,0.214798
0.130982,0.221690
0.131482,0.221399
0.131982,0.228272
0.132482,0.228165
0.132982,0.249941
0.133482,0.274926
0.133982,0.285676
0.134482,0.299985
0.134982,0.314132
0.135482,0.324938
0.135982,0.338852
0.136482,0.345192
0.136982,0.340208
0.137482,0.317997
0.137981,0.292371
0.138481,0.266935
0.138981,0.247999
0.139481,0.204671
0.139981,0.182625
0.140481,0.182137
0.140981,0.200024
0.141481,0.221630
0.141981,0.232164
0.142481,0.235356
0.142981,0.231088
0.143481,0.205453
0.143981,0.176257
0.144481,0.129511
0.144980,0.092919
0.145480,0.073730
0.145980,0.072503
0.146480,0.072148
0.146980,0.075267
0.147480,0.082051
0.147980,0.085510
0.148480,0.085313
0.148980,0.084958
0.149480,0.081122
0.149980,0.080603
0.150480,0.083734
0.150980,0.083540
0.151480,0.083185
0.151980,0.079351
0.152479,0.082313
0.152979,0.082121
0.153479,0.078288
0.153979,0.077766
0.154479,0.077411
0.154979,0.077056
0.155479,0.076702
0.155979,0.076347
0.156479,0.069062
0.156979,0.054567
0.157479,0.036311
0.157979,0.028007
0.158479,0.023774
0.158979,0.019779
0.159479,0.029404
0.159978,0.057348
0.160478,0.093565
0.160978,0.133788
0.161478,0.155947
0.161978,0.166753
0.162478,0.177381
0.162978,0.184367
0.163478,0.191324
0.163978,0.209280
0.164478,0.223483
0.164978,0.226739
0.165478,0.226424
0.165978,0.229676
0.166478,0.229235
0.166978,0.221545
0.167477,0.206724
0.167977,0.202735
0.168477,0.202403
0.168977,0.216687
0.169477,0.227274
0.169977,0.234231
0.170477,0.241188
0.170977,0.248214
0.171477,0.259270
0.171977,0.287777
0.172477,0.298687
0.172977,0.315532
0.173477,0.307602
0.173977,0.292878
0.174477,0.281401
0.174976,0.262677
0.175476,0.233776
0.175976,0.226228
0.176476,0.225874
0.176976,0.225595
0.177476,0.232649
0.177976,0.246821
0.178476,0.253700
