0.000000,0.238338
0.000500,0.245214
0.001000,0.208718
0.001500,0.222377
0.002000,0.185458
0.002500,0.121530
0.003000,0.090874
0.003500,0.075402
0.004000,0.060424
0.004500,0.031563
0.005000,-0.032031
0.005500,-0.036292
0.006000,-0.022955
0.006499,-0.036287
0.006999,-0.044433
0.007499,-0.045306
0.007999,-0.045735
0.008499,-0.099308
0.008999,-0.163236
0.009499,-0.217265
0.009999,-0.248776
0.010499,-0.239020
0.010999,-0.211558
0.011499,-0.195981
0.011999,-0.168393
0.012499,-0.159646
0.012999,-0.139320
0.013499,-0.124535
0.013999,-0.163923
0.014499,-0.187984
0.014999,-0.190366
0.015499,-0.177476
0.015999,-0.143085
0.016499,-0.093110
0.016999,-0.062640
0.017499,0.000428
0.017999,0.046569
0.018498,0.068432
0.018998,0.089983
0.019498,0.125795
0.019998,0.183813
0.020498,0.227764
0.020998,0.264121
0.021498,0.292769
0.021998,0.277862
0.022498,0.284806
0.022998,0.306357
0.023498,0.327715
0.023998,0.334485
0.024498,0.334373
0.024998,0.355924
0.025498,0.376305
0.025998,0.347608
0.026498,0.361811
0.026998,0.375682
0.027498,0.375088
0.027998,0.367374
0.028498,0.360521
0.028998,0.395656
0.029498,0.387213
0.029998,0.351611
0.030498,0.372837
0.030997,0.379713
0.031497,0.386226
0.031997,0.378512
0.032497,0.371276
0.032997,0.384761
0.033497,0.369941
0.033997,0.362963
0.034497,0.391315
0.034997,0.397992
0.035497,0.397365
0.035997,0.389280
0.036497,0.367986
0.036997,0.388241
0.037497,0.358799
0.037997,0.329954
0.038497,0.343916
0.038997,0.343248
0.039497,0.327979
0.039997,0.291469
0.040497,0.276629
0.040997,0.305097
0.041497,0.283103
0.041997,0.312099
0.042497,0.347902
0.042997,0.354506
0.043496,0.346792
0.043996,0.339649
0.044496,0.368885
0.044996,0.410853
0.045496,0.396860
0.045996,0.417725
0.046496,0.416618
0.046996,0.394591
0.047496,0.379958
0.047996,0.379875
0.048496,0.392733
0.048996,0.356366
0.049496,0.334789
0.049996,0.355648
0.050496,0.340670
0.050996,0.325882
0.051496,0.325832
0.051996,0.354615
0.052496,0.374834
0.052996,0.338755
0.053496,0.338439
0.053996,0.344947
0.054496,0.330273
0.054996,0.337372
0.055495,0.359212
0.055995,0.394934
0.056495,0.407637
0.056995,0.372448
0.057495,0.400754
0.057995,0.406991
0.058495,0.392204
0.058995,0.384670
0.059495,0.384421
0.059995,0.391107
0.060495,0.390678
0.060995,0.391007
0.061495,0.419001
0.061995,0.418114
0.062495,0.403551
0.062995,0.403329
0.063495,0.410862
0.063995,0.439000
0.064495,0.445606
0.064995,0.445177
0.065495,0.444747
0.065995,0.444585
0.066495,0.451184
0.066995,0.450754
0.067495,0.449775
0.067994,0.434797
0.068494,0.420283
0.068994,0.419161
0.069494,0.397338
0.069994,0.390190
0.070494,0.404183
0.070994,0.410621
0.071494,0.402700
0.071994,0.388280
0.072494,0.395353
0.072994,0.408260
0.073494,0.379684
0.073994,0.386376
0.074494,0.385764
0.074994,0.377537
0.075494,0.348223
0.075994,0.325716
0.076494,0.281829
0.076994,0.223707
0.077494,0.172673
0.077994,0.157070
0.078494,0.127923
0.078994,0.112566
0.079494,0.097589
0.079993,0.075601
0.080493,0.040639
0.080993,-0.137068
0.081493,-0.200996
0.081993,-0.251524
0.082493,-0.242509
0.082993,-0.241487
0.083493,-0.241916
0.083993,-0.229167
0.084493,-0.166099
0.084993,-0.091447
0.085493,-0.005171
0.085993,0.057897
0.086493,0.133612
0.086993,0.141578
0.087493,0.141318
0.087993,0.133774
0.088493,0.154597
0.088993,0.190605
0.089493,0.169172
0.089993,0.189941
0.090493,0.218761
0.090993,0.233080
0.091493,0.232725
0.091993,0.225049
0.092492,0.224570
0.092992,0.260619
0.093492,0.260190
0.093992,0.259762
0.094492,0.266638
0.094992,0.273492
0.095492,0.273063
0.095992,0.272674
0.096492,0.286918
0.096992,0.308252
0.097492,0.307823
0.097992,0.307464
0.098492,0.314260
0.098992,0.313830
0.099492,0.313321
0.099992,0.305607
0.100492,0.297950
0.100992,0.297351
0.101492,0.275155
0.101992,0.260183
0.102492,0.259752
0.102992,0.252038
0.103492,0.251599
0.103992,0.251170
0.104492,0.272627
0.104991,0.272238
0.105491,0.286565
0.105991,0.322408
0.106491,0.321978
0.106991,0.321641
0.107491,0.328722
0.107991,0.350273
0.108491,0.371003
0.108991,0.356594
0.109491,0.370797
0.109991,0.384267
0.110491,0.369612
0.110991,0.369182
0.111491,0.368753
0.111991,0.368323
0.112491,0.367893
0.112991,0.367623
0.113491,0.374499
0.113991,0.380840
0.114491,0.365707
0.114991,0.343735
0.115491,0.336134
0.115991,0.335704
0.116491,0.335163
0.116990,0.327651
0.117490,0.334527
0.117990,0.341282
0.118490,0.340973
0.118990,0.347980
0.119490,0.362183
0.119990,0.376042
0.120490,0.375272
0.120990,0.360591
0.121490,0.360460
0.121990,0.374493
0.122490,0.381190
0.122990,0.380760
0.123490,0.380331
0.123990,0.379901
0.124490,0.379295
0.124990,0.372245
0.125490,0.393204
0.125990,0.392774
0.126490,0.392345
0.126990,0.392306
0.127490,0.406293
0.127990,0.412943
0.128490,0.412514
0.128990,0.412759
0.129489,0.433542
0.129989,0.433112
0.130489,0.432937
0.130989,0.439813
0.131489,0.446689
0.131989,0.452715
0.132489,0.438260
0.132989,0.438093
0.133489,0.444697
0.133989,0.444267
0.134489,0.443838
0.134989,0.443408
0.135489,0.442442
0.135989,0.427219
0.136489,0.405426
0.136989,0.396703
0.137489,0.353573
0.137989,0.345988
0.138489,0.345302
0.138989,0.330325
0.139489,0.315263
0.139989,0.293200
0.140489,0.292770
0.140989,0.292341
0.141488,0.292219
0.141988,0.335369
0.142488,0.342122
0.142988,0.341692
0.143488,0.341385
0.143988,0.348261
0.144488,0.355138
0.144988,0.362474
0.145488,0.391003
0.145988,0.404776
0.146488,0.404561
0.146988,0.411213
0.147488,0.411006
0.147988,0.417649
0.148488,0.416525
0.148988,0.394703
0.149488,0.386801
0.149988,0.371491
0.150488,0.342421
0.150988,0.334820
0.151488,0.334390
0.151988,0.333514
0.152488,0.303867
0.152988,0.252885
0.153488,0.274359
0.153987,0.288330
0.154487,0.266152
0.154987,0.265723
0.155487,0.265306
0.155987,0.272159
0.156487,0.271663
0.156987,0.249443
0.157487,0.248984
0.157987,0.255850
0.158487,0.248136
0.158987,0.247695
0.159487,0.239993
0.159987,0.232279
0.160487,0.195773
0.160987,0.144963
0.161487,0.072584
0.161987,-0.000461
0.162487,-0.064388
0.162987,-0.103332
0.163487,-0.152755
0.163987,-0.244255
0.164487,-0.308182
0.164987,-0.344929
0.165487,-0.283689
0.165987,-0.289323
0.166486,-0.310758
0.166986,-0.320109
0.167486,-0.321373
0.167986,-0.315333
0.168486,-0.282352
0.168986,-0.219283
0.169486,-0.136172
0.169986,-0.019810
0.170486,0.099249
0.170986,0.141719
0.171486,0.163601
0.171986,0.177938
0.172486,0.199376
0.172986,0.242854
0.173486,0.271812
0.173986,0.300535
0.174486,0.307487
0.174986,0.321594
0.175486,0.328470
0.175986,0.335230
0.176486,0.334458
0.176986,0.312567
0.177486,0.319536
0.177986,0.333512
0.178485,0.333083
0.178985,0.332653
0.179485,0.332224
0.179985,0.331794
0.180485,0.331255
0.180985,0.323541
0.181485,0.316268
0.181985,0.344797
0.182485,0.351533
0.182985,0.351104
0.183485,0.350674
0.183985,0.350107
0.184485,0.342646
0.184985,0.349249
0.185485,0.341535
0.185985,0.334050
0.186485,0.340926
0.186985,0.347668
0.187485,0.347238
0.187985,0.347075
0.188485,0.361433
0.188985,0.382613
0.189485,0.389489
0.189985,0.396365
0.190485,0.403241
0.190984,0.409892
0.191484,0.409463
0.191984,0.408588
0.192484,0.394012
0.192984,0.393784
0.193484,0.400028
0.193984,0.385051
0.194484,0.370407
0.194984,0.369978
0.195484,0.369382
0.195984,0.361206
0.196484,0.331543
0.196984,0.288008
0.197484,0.287674
0.197984,0.301740
0.198484,0.301310
0.198984,0.300948
0.199484,0.307901
0.199984,0.322104
0.200484,0.335835
0.200984,0.320762
0.201484,0.299056
0.201984,0.335015
0.202484,0.348944
0.202983,0.348514
0.203483,0.347814
0.203983,0.333178
0.204483,0.340303
0.204983,0.361078
0.205483,0.346233
0.205983,0.338763
0.206483,0.345507
0.206983,0.345078
0.207483,0.344257
0.207983,0.321842
0.208483,0.285334
0.208983,0.270427
0.209483,0.277103
0.209983,0.240460
0.210483,0.218201
0.210983,0.210383
0.211483,0.202669
0.211983,0.194955
0.212483,0.194440
0.212983,0.215731
0.213483,0.259273
0.213983,0.288094
0.214483,0.302297
0.214983,0.316318
0.215482,0.315979
0.215982,0.322855
0.216482,0.329841
0.216982,0.343913
0.217482,0.350649
0.217982,0.350219
0.218482,0.349929
0.218982,0.356656
0.219482,0.356375
0.219982,0.363093
0.220482,0.362349
0.220982,0.347236
0.221482,0.325016
0.221982,0.302725
0.222482,0.273369
0.222982,0.265637
0.223482,0.250660
0.223982,0.235682
0.224482,0.235201
0.224982,0.205865
0.225482,0.162178
0.225982,0.118355
0.226482,0.088525
0.226982,0.073071
0.227482,0.044148
0.227981,-0.005935
0.228481,-0.043323
0.228981,-0.073192
0.229481,-0.130211
0.229981,-0.194139
0.230481,-0.239888
0.230981,-0.270749
0.231481,-0.300191
0.231981,-0.354630
0.232481,-0.418558
0.232981,-0.453800
0.233481,-0.481930
0.233981,-0.545857
0.234481,-0.597706
0.234981,-0.617596
0.235481,-0.620546
0.235981,-0.590603
0.236481,-0.527534
0.236981,-0.460137
0.237481,-0.373765
0.237981,-0.265402
0.238481,-0.133600
0.238981,-0.093476
0.239481,-0.070917
0.239980,-0.042468
0.240480,0.000394
0.240980,0.063462
0.241480,0.088800
0.241980,0.117243
0.242480,0.167807
0.242980,0.197099
0.243480,0.218731
0.243980,0.225706
0.244480,0.225315
0.244980,0.246747
0.245480,0.253634
0.245980,0.224192
0.246480,0.223597
0.246980,0.245022
0.247480,0.266573
0.247980,0.288021
0.248480,0.294775
0.248980,0.287211
0.249480,0.301272
0.249980,0.300565
0.250480,0.271204
0.250980,0.263505
0.251480,0.263138
0.251980,0.292116
0.252479,0.327660
0.252979,0.313120
0.253479,0.334911
0.253979,0.370363
0.254479,0.369594
0.254979,0.354764
0.255479,0.347187
0.255979,0.347032
0.256479,0.361077
0.256979,0.366627
0.257479,0.316380
0.257979,0.323153
0.258479,0.322317
0.258979,0.292817
0.259479,0.256174
0.259979,0.219532
0.260479,0.211629
0.260979,0.218388
0.261479,0.174904
0.261979,0.145240
0.262479,0.144192
0.262979,0.136633
0.263479,0.128919
0.263979,0.121205
0.264478,0.120587
0.264978,0.170400
0.265478,0.199677
0.265978,0.228598
0.266478,0.250183
0.266978,0.264352
0.267478,0.263940
0.267978,0.270871
0.268478,0.292481
0.268978,0.320999
0.269478,0.320769
0.269978,0.335093
0.270478,0.356188
0.270978,0.355759
0.271478,0.355329
0.271978,0.354751
0.272478,0.347731
0.272978,0.375390
0.273478,0.353464
0.273978,0.346023
0.274478,0.352899
0.274978,0.359775
0.275478,0.366484
0.275978,0.365560
0.276478,0.343872
0.276977,0.351182
0.277477,0.379358
0.277977,0.378928
0.278477,0.378498
0.278977,0.378253
0.279477,0.385129
0.279977,0.391598
0.280477,0.383693
0.280977,0.368885
0.281477,0.361012
0.281977,0.346447
0.282477,0.353471
0.282977,0.367337
0.283477,0.366908
0.283977,0.366478
0.284477,0.366382
0.284977,0.380585
0.285477,0.394372
0.285977,0.394149
0.286477,0.401026
0.286977,0.407675
0.287477,0.407245
0.287977,0.405919
0.288477,0.376839
0.288977,0.362183
0.289476,0.361434
0.289976,0.346732
0.290476,0.346441
0.290976,0.353169
0.291476,0.352887
0.291976,0.359448
0.292476,0.351589
0.292976,0.336984
0.293476,0.343458
0.293976,0.328592
0.294476,0.320980
0.294976,0.320550
0.295476,0.320121
0.295976,0.319691
0.296476,0.319561
0.296976,0.340850
0.297476,0.347305
0.297976,0.332683
0.298476,0.339430
0.298976,0.339001
0.299476,0.338571
0.299976,0.338015
0.300476,0.330417
0.300976,0.329416
0.301475,0.293018
0.301975,0.285456
0.302475,0.299587
0.302975,0.306382
0.303475,0.305792
0.303975,0.290932
0.304475,0.290972
0.304975,0.348438
