#,#,#,66,66,66,66,66,66,66,66,66,69,70,
#,#,#,Ra (Gaussian filter  0.03 in),Rp (Gaussian filter  0.03 in),Rsk (Gaussian filter  0.03 in),Rz (Gaussian filter  0.03 in),Rq (Gaussian filter  0.03 in),Rt (Gaussian filter  0.03 in),Rv (Gaussian filter  0.03 in),Rc (Gaussian filter  0.03 in  ISO 4287 w/o amendment 2),Rmr (Rz/4) (c = Rz/4 µin under the ref  5%  Gaussian filter  0.03 in),Name of the studiable,Length,
#,#,#,µin,µin,<no unit>,µin,µin,µin,µin,µin,%,<no unit>,in,
2026/06/11,08:37:28,C:\Users\THP\Desktop\35mm Sleeve Database\33\TH_Template_10_2025 --- 33_1.mnt,1.667538167,4.798428815,-1.003434984,15.94716757,2.199768818,24.42112576,11.14873876,5.202815537,70.11239337,33_1,0.196721288,
2026/06/11,08:37:30,C:\Users\THP\Desktop\35mm Sleeve Database\33\TH_Template_10_2025 --- 33_2.mnt,2.070931462,5.630743986,-1.461461057,23.45531317,2.84174459,27.90025565,17.82456918,6.395730203,81.80849797,33_2,0.1967202884,
2026/06/11,08:37:33,C:\Users\THP\Desktop\35mm Sleeve Database\33\TH_Template_10_2025 --- 33_3.mnt,1.500926706,4.209319587,-0.6492803521,12.28266682,1.909839339,15.08317703,8.073347229,4.34982499,58.17803872,33_3,0.1967196886,
2026/06/11,08:37:36,C:\Users\THP\Desktop\35mm Sleeve Database\33\TH_Template_10_2025 --- 33_4.mnt,1.299239689,4.119055544,-0.3947597663,9.517424125,1.620308667,11.62356707,5.398368581,3.824731578,51.90148317,33_4,0.1966500936,
